Country,Subset,ShortenedQuestion,ShortName,Answer,Percentage
Ireland,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,10
Ireland,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,17
Ireland,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,69
Ireland,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,9
Ireland,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,22
Italy,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,23
Italy,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,44
Italy,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,33
Italy,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,24
Italy,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,44
Italy,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,32
Italy,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,25
Italy,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,35
Italy,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,40
Italy,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,32
Italy,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,34
Italy,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,35
Italy,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,28
Italy,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,41
Italy,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,32
Lithuania,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,41
Lithuania,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,15
Lithuania,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,44
Lithuania,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,54
Lithuania,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,12
Lithuania,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,34
Lithuania,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,36
Lithuania,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,9
Lithuania,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,55
Lithuania,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,52
Lithuania,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,12
Lithuania,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,35
Lithuania,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,52
Lithuania,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,10
Lithuania,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,38
Luxembourg,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,27
Luxembourg,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,14
Luxembourg,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,59
Luxembourg,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,51
Luxembourg,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,12
Luxembourg,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,37
Luxembourg,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,:
Luxembourg,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,:
Luxembourg,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,:
Luxembourg,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,42
Luxembourg,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,19
Luxembourg,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,38
Luxembourg,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,45
Luxembourg,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,16
Luxembourg,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,39
Latvia,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,39
Latvia,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,23
Latvia,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,38
Latvia,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,47
Latvia,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,18
Latvia,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,34
Latvia,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,39
Latvia,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,20
Latvia,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,41
Latvia,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,18
Latvia,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,32
Latvia,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,50
Latvia,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,39
Latvia,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,15
Latvia,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,46
Malta,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,36
Malta,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,26
Malta,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,39
Malta,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,42
Malta,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,27
Malta,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,31
Malta,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,40
Malta,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,30
Malta,Bisexualwomen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,30
Malta,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,:
Malta,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,:
Malta,Bisexualmen,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,:
Malta,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,:
Malta,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,:
Malta,Transgender,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,:
Netherlands,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,69
Netherlands,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,7
Netherlands,Lesbian,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,24
Netherlands,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Yes,80
Netherlands,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),No,6
Netherlands,Gay,Is there a law forbidding sexual orientation discrimination for job applicants?,Job Discrim. Laws (Sexual Orientation),Don`t know,14
